Marital_Status,Application_Type,Application_Order,Academic_Path,Daytime_Attendance,Previous_Qualification,Previous_Qualification_(Grade),Nationality,Admission_Grade,Displaced,Special_Needs,Debtor,Tuition_Current,Gender,Scholarship_Holder,Age_At_Enrollment,1st_Sem_Units_Credited,1st_Sem_Units_Enrolled,1st_Sem_Units_Evaluations,1st_Sem_Units_Approved,1st_Sem_Units_Grade,1st_Sem_Units_Without_Evaluations,2nd_Sem_Units_Credited,2nd_Sem_Units_Enrolled,2nd_Sem_Units_Evaluations,2nd_Sem_Units_Approved,2nd_Sem_Units_Grade,2nd_Sem_Units_Without_Evaluations,Unemployment_Rate,Inflation_Rate,GDP,Dropped_Out
single,Over 23 years old,Second Choice,Management,0,Secondary education,139.0,Portuguese,140.7,0,0,0,1,Male,0,25,0,5,13,1,10.0,0,0,5,8,2,11.333333333333334,0,12.4,0.5,1.79,1
single,1st Phase,Second Choice,Equinculture,1,Secondary education,132.0,Portuguese,130.4,1,0,0,1,Male,0,18,0,6,6,6,13.5,0,0,6,9,5,13.2,0,8.9,1.4,3.51,0
single,1st Phase,Other,Communication Design,1,Frequency of higher education,119.0,Portuguese,123.2,1,0,0,1,Male,0,22,0,6,6,6,14.166666666666666,0,0,6,8,6,13.625,0,10.8,1.4,1.74,0
single,Over 23 years old,Second Choice,Advertising and Marketing Management,1,Secondary education,133.1,Portuguese,118.0,0,0,0,1,Male,0,27,0,6,7,6,14.0,0,0,6,7,6,14.714285714285714,0,8.9,1.4,3.51,0
single,Over 23 years old,Second Choice,Agronomy,1,Below Secondary,133.1,Portuguese,120.0,0,0,0,1,Male,0,25,0,3,4,0,0.0,0,0,3,5,0,0.0,0,16.2,0.3,-0.92,1
single,2nd phase - general contingent,Other,Informatics Engineering,1,Secondary education,129.0,Portuguese,118.9,1,0,0,1,Male,0,18,0,5,9,3,11.666666666666666,0,0,5,10,3,11.333333333333334,4,7.6,2.6,0.32,1
single,2nd phase - general contingent,Second Choice,Veterinary Nursing,1,Secondary education,128.0,Portuguese,117.2,0,0,0,1,Male,0,20,0,5,7,5,14.6,1,0,5,5,5,14.2,0,12.7,3.7,-1.7,0
single,Over 23 years old,Second Choice,Agronomy,1,Secondary education,120.0,Portuguese,120.0,0,0,0,1,Male,0,27,0,6,10,5,13.0,0,0,6,13,5,11.5,0,16.2,0.3,-0.92,0
single,1st Phase,Second Choice,Social Service,0,Secondary education,130.0,Portuguese,118.1,0,0,0,1,Male,0,20,0,6,7,6,12.166666666666666,0,0,6,9,6,12.0,0,7.6,2.6,0.32,0
single,1st Phase,Second Choice,Management,1,Secondary education,130.0,Portuguese,124.8,1,0,0,1,Male,0,22,0,5,9,0,0.0,0,0,5,5,1,12.0,0,7.6,2.6,0.32,1
single,2nd phase - general contingent,Other,Informatics Engineering,1,Secondary education,111.0,Portuguese,106.5,1,0,0,1,Male,0,19,0,5,10,3,10.5,0,0,5,11,3,10.8,0,12.4,0.5,1.79,1
single,1st Phase,Other,Management,1,Secondary education,121.0,Portuguese,116.8,0,0,0,1,Male,0,20,0,5,14,3,12.4,0,0,5,8,5,10.833333333333334,0,13.9,-0.3,0.79,0
single,Change of course and/or institution,Other,Animation and Multimedia Design,1,Secondary education,117.0,Portuguese,109.3,0,0,0,1,Male,0,19,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,0
married,Over 23 years old,Second Choice,Veterinary Nursing,1,Below Secondary,133.1,Portuguese,120.0,1,0,0,0,Male,0,29,0,5,12,0,0.0,4,0,5,8,0,0.0,1,9.4,-0.8,-3.12,1
single,1st Phase,Third Choice,Nursing,1,Secondary education,149.0,Portuguese,137.5,0,0,0,1,Male,0,19,0,8,8,7,13.828571428571427,0,0,8,8,7,13.828571428571427,0,12.7,3.7,-1.7,0
single,Over 23 years old,Third Choice,Management,0,Secondary education,172.0,Portuguese,150.0,1,0,0,1,Female,1,28,0,5,7,5,10.6,0,0,5,6,5,10.2,0,9.4,-0.8,-3.12,0
married,1st Phase,Second Choice,Social Service,1,Secondary education,134.0,Portuguese,120.4,0,0,0,1,Female,0,20,0,6,7,6,11.5,0,0,6,6,6,11.666666666666666,0,7.6,2.6,0.32,0
single,1st Phase,Other,Communication Design,1,Secondary education,136.0,Portuguese,136.7,1,0,0,1,Female,0,20,0,6,6,4,13.5,0,0,6,8,6,13.625,0,10.8,1.4,1.74,0
single,Over 23 years old,Second Choice,Social Service,0,Secondary education,133.1,Portuguese,118.5,1,0,0,1,Female,0,31,0,6,12,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,1
single,2nd phase - general contingent,Other,Nursing,1,Secondary education,141.0,Portuguese,133.0,1,0,0,1,Female,0,18,0,7,8,7,12.5375,0,0,8,9,7,12.614285714285714,0,13.9,-0.3,0.79,0
single,2nd phase - general contingent,Second Choice,Advertising and Marketing Management,1,Secondary education,141.0,Portuguese,128.8,1,0,0,1,Female,0,19,0,6,6,6,14.833333333333334,0,0,6,8,6,13.285714285714286,0,8.9,1.4,3.51,0
single,1st Phase,Second Choice,Management,1,Secondary education,148.0,Portuguese,133.0,1,0,0,1,Female,0,18,0,5,10,4,12.0,0,0,5,9,4,12.8,0,13.9,-0.3,0.79,0
single,2nd phase - general contingent,Second Choice,Tourism,1,Secondary education,102.0,Portuguese,102.0,0,0,0,1,Female,0,19,0,6,8,5,11.8,0,0,6,8,5,11.6,0,10.8,1.4,1.74,0
single,1st Phase,Second Choice,Management,1,Secondary education,143.0,Portuguese,133.9,0,0,0,1,Female,1,18,0,5,5,5,15.0,0,0,5,5,5,15.2,0,12.7,3.7,-1.7,0
single,2nd phase - general contingent,Second Choice,Veterinary Nursing,1,Secondary education,120.0,Portuguese,127.0,0,0,0,1,Female,0,19,0,5,7,3,12.0,0,0,5,7,5,13.2,0,7.6,2.6,0.32,0
single,2nd phase - general contingent,Second Choice,Journalism and Communication,1,Secondary education,121.0,Portuguese,120.4,1,0,0,1,Female,1,18,0,6,6,6,12.833333333333334,0,0,6,7,6,12.285714285714286,0,15.5,2.8,-4.06,0
single,1st Phase,Other,Tourism,1,Secondary education,122.0,Portuguese,124.5,1,0,0,1,Female,0,19,0,6,12,6,11.666666666666666,0,0,6,14,3,12.0,0,7.6,2.6,0.32,0
single,1st Phase,Other,Oral Hygiene,1,Secondary education,122.0,Portuguese,123.9,0,0,0,1,Female,0,19,0,7,9,7,12.1625,0,0,8,8,8,13.825,0,13.9,-0.3,0.79,0
single,1st Phase,Third Choice,Advertising and Marketing Management,1,Secondary education,123.0,Portuguese,117.8,1,0,0,1,Female,0,18,0,6,6,6,13.833333333333334,0,0,6,11,6,14.555555555555555,0,10.8,1.4,1.74,0
single,1st Phase,Second Choice,Nursing,1,Secondary education,133.0,Portuguese,126.7,0,0,0,1,Female,0,19,0,7,12,4,12.45,0,0,7,11,5,11.7,0,16.2,0.3,-0.92,0
single,Diploma Holder,Second Choice,Advertising and Marketing Management,1,Technological specialization course,110.0,Portuguese,110.0,0,0,0,1,Female,1,20,2,6,9,6,12.125,0,2,6,7,6,13.571428571428571,0,11.1,0.6,2.02,0
single,2nd phase - general contingent,Second Choice,Advertising and Marketing Management,1,Secondary education,155.0,Portuguese,134.7,1,0,0,1,Female,0,20,0,6,8,5,13.4,0,0,6,10,4,13.0,0,12.7,3.7,-1.7,0
single,2nd phase - general contingent,Second Choice,Agronomy,1,Secondary education,119.0,Portuguese,113.2,0,0,1,1,Female,0,20,0,6,8,6,13.333333333333334,0,0,6,8,5,14.0,0,11.1,0.6,2.02,0
single,Over 23 years old,Second Choice,Management,0,Higher education - degree,120.0,Portuguese,141.0,0,0,0,1,Female,0,29,10,15,15,11,11.454545454545457,0,9,13,16,11,11.545454545454543,0,10.8,1.4,1.74,1
single,2nd phase - general contingent,Second Choice,Basic Education,1,Secondary education,133.1,Portuguese,111.5,0,0,0,0,Female,1,20,0,6,10,4,12.0,0,0,6,14,3,10.0,0,7.6,2.6,0.32,1
divorced,Over 23 years old,Second Choice,Basic Education,1,Secondary education,143.0,Portuguese,140.0,0,0,1,0,Female,0,31,0,7,8,6,12.666666666666666,0,0,7,9,5,12.6,0,8.9,1.4,3.51,1
single,2nd phase - general contingent,Second Choice,Advertising and Marketing Management,1,Secondary education,149.0,Portuguese,134.3,0,1,0,1,Female,0,20,0,6,7,6,12.666666666666666,0,0,6,9,6,13.77777777777778,0,10.8,1.4,1.74,0
single,2nd phase - general contingent,Second Choice,Agronomy,1,Secondary education,133.0,Portuguese,125.3,1,0,0,1,Female,0,21,12,18,22,18,11.88888888888889,1,11,13,13,13,11.461538461538462,0,15.5,2.8,-4.06,0
single,Holders of other higher courses,Second Choice,Equinculture,1,Higher education - degree,140.0,Portuguese,140.0,1,0,0,1,Female,0,23,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,1
single,2nd phase - general contingent,Other,Communication Design,1,Secondary education,122.0,Portuguese,119.6,0,0,1,0,Female,0,21,0,6,6,4,13.0,0,0,6,8,4,11.6,0,10.8,1.4,1.74,1
single,Holders of other higher courses,Second Choice,Nursing,1,Higher education - degree (1st cycle),170.0,Portuguese,170.0,0,0,0,1,Female,0,24,4,7,7,7,16.885714285714283,0,3,8,9,8,15.744444444444444,0,16.2,0.3,-0.92,0
single,Over 23 years old,Second Choice,Social Service,0,Secondary education,120.0,Portuguese,150.5,0,0,0,1,Female,0,27,0,6,6,6,12.5,0,1,6,6,6,12.333333333333334,0,15.5,2.8,-4.06,0
single,1st Phase,Second Choice,Nursing,1,Secondary education,143.0,Portuguese,128.0,0,0,0,1,Female,1,18,0,7,9,7,13.055555555555555,0,0,8,8,8,15.8125,0,13.9,-0.3,0.79,0
single,1st Phase,Other,Animation and Multimedia Design,1,Secondary education,115.0,Portuguese,108.7,1,0,0,0,Female,0,21,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,1
single,2nd phase - general contingent,Second Choice,Equinculture,1,Secondary education,123.0,Portuguese,121.6,1,0,1,1,Female,1,19,0,5,7,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,1
single,1st Phase,Other,Nursing,1,Secondary education,131.0,Portuguese,125.3,1,0,0,1,Female,1,19,0,8,8,7,12.355714285714283,0,0,8,8,7,12.355714285714283,0,10.8,1.4,1.74,0
single,2nd phase - general contingent,Second Choice,Veterinary Nursing,1,Secondary education,127.0,Portuguese,117.6,0,0,0,1,Female,0,18,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,1
single,Change of course and/or institution,Other,Nursing,1,Secondary education,126.0,Portuguese,124.3,1,0,0,1,Female,1,18,0,7,8,5,11.98,0,0,7,8,5,11.98,0,7.6,2.6,0.32,0
single,1st Phase,Third Choice,Basic Education,1,Secondary education,112.0,Portuguese,106.1,1,0,1,1,Female,1,20,0,7,7,7,13.857142857142858,0,0,7,8,7,12.571428571428571,0,8.9,1.4,3.51,0
married,1st Phase,Second Choice,Social Service,0,Secondary education,150.0,Portuguese,139.9,1,0,0,1,Female,0,24,0,6,9,5,13.0,0,0,6,6,6,14.166666666666666,0,9.4,-0.8,-3.12,0
single,1st Phase,Second Choice,Communication Design,1,Secondary education,116.0,Portuguese,110.8,1,0,0,1,Female,0,20,0,6,6,6,12.833333333333334,0,0,6,10,6,11.166666666666666,0,12.4,0.5,1.79,0
single,2nd phase - general contingent,Other,Management,1,Secondary education,118.0,Portuguese,118.0,0,0,0,1,Female,0,20,0,5,11,4,11.0,0,0,5,7,5,13.2,0,12.4,0.5,1.79,0
single,1st Phase,Second Choice,Nursing,1,Secondary education,130.0,Portuguese,117.8,1,0,0,1,Female,1,19,0,8,8,7,12.357142857142858,0,0,8,8,7,12.357142857142858,0,12.7,3.7,-1.7,0
single,1st Phase,Other,Nursing,1,Secondary education,144.0,Portuguese,127.5,1,0,0,1,Female,1,18,0,8,8,7,13.857142857142858,0,0,8,8,7,13.857142857142858,0,12.7,3.7,-1.7,0
single,2nd phase - general contingent,Third Choice,Social Service,1,Higher education - degree,105.0,Portuguese,129.7,1,0,0,1,Female,1,20,0,6,6,6,12.333333333333334,0,0,6,6,6,10.666666666666666,0,9.4,-0.8,-3.12,0
single,2nd phase - general contingent,Second Choice,Nursing,1,Secondary education,143.0,Portuguese,130.6,1,0,0,1,Female,0,20,0,7,8,7,12.847142857142858,0,0,8,10,8,13.788888888888888,0,16.2,0.3,-0.92,0
single,2nd phase - general contingent,Third Choice,Nursing,1,Secondary education,137.0,Portuguese,126.3,1,0,0,1,Female,1,19,0,7,9,6,12.339999999999998,0,0,8,9,8,13.01875,0,11.1,0.6,2.02,0
single,Diploma Holder,Second Choice,Veterinary Nursing,1,Technological specialization course,140.0,Portuguese,140.0,1,0,0,1,Female,0,19,0,6,10,5,12.666666666666666,0,0,6,19,4,11.75,0,12.4,0.5,1.79,0
single,1st Phase,Second Choice,Journalism and Communication,1,Secondary education,133.1,Portuguese,105.0,1,0,0,1,Female,0,20,0,6,6,6,13.833333333333334,0,0,6,6,6,12.5,0,12.7,3.7,-1.7,0
single,2nd phase - general contingent,Third Choice,Management,1,Secondary education,116.0,Portuguese,114.6,1,0,0,1,Female,0,19,0,5,15,2,10.75,0,0,5,11,2,10.0,0,13.9,-0.3,0.79,1
single,2nd phase - general contingent,Other,Basic Education,1,Secondary education,117.0,Portuguese,114.6,1,0,0,1,Female,0,19,0,6,11,4,13.25,0,0,6,10,4,10.25,0,9.4,-0.8,-3.12,1
single,2nd phase - general contingent,Second Choice,Nursing,1,Secondary education,137.0,Portuguese,131.0,1,0,0,1,Female,1,18,0,8,8,8,13.73125,0,0,8,8,8,13.73125,0,9.4,-0.8,-3.12,0
single,2nd phase - general contingent,Other,Communication Design,1,Secondary education,116.0,Portuguese,109.0,0,0,0,1,Female,1,23,0,6,6,6,13.333333333333334,0,0,6,8,3,12.666666666666666,0,11.1,0.6,2.02,1
single,1st Phase,Second Choice,Basic Education,1,Secondary education,133.1,Portuguese,132.0,1,0,0,1,Female,0,21,0,6,8,5,12.0,0,0,6,9,5,10.8,0,12.7,3.7,-1.7,1
single,Diploma Holder,Second Choice,Social Service,0,Technological specialization course,130.0,Portuguese,130.0,1,0,0,1,Female,0,23,5,9,10,9,10.88888888888889,0,3,8,10,6,11.333333333333334,0,11.1,0.6,2.02,0
single,1st Phase,Other,Nursing,1,Secondary education,106.0,Portuguese,109.5,1,0,0,1,Female,0,19,0,7,8,7,13.025,0,0,8,9,8,13.811111111111112,0,13.9,-0.3,0.79,0
single,2nd phase - general contingent,Third Choice,Journalism and Communication,1,Secondary education,125.0,Portuguese,115.9,1,0,0,1,Female,0,18,0,6,6,6,13.0,0,0,6,6,6,14.166666666666666,0,12.4,0.5,1.79,0
single,1st Phase,Second Choice,Journalism and Communication,1,Secondary education,134.0,Portuguese,131.6,1,1,0,1,Female,0,19,0,6,10,5,11.8,0,0,6,10,5,12.0,0,10.8,1.4,1.74,0
single,Over 23 years old,Second Choice,Nursing,1,Secondary education,133.1,Portuguese,120.0,0,0,0,1,Female,1,25,0,8,8,7,12.042857142857144,0,0,8,8,7,12.042857142857144,0,12.7,3.7,-1.7,0
single,1st Phase,Third Choice,Basic Education,1,Secondary education,117.0,Portuguese,109.7,1,0,0,1,Female,0,19,0,6,9,5,12.2,0,0,6,10,4,13.0,0,9.4,-0.8,-3.12,0
single,1st Phase,Second Choice,Nursing,1,Secondary education,136.0,Portuguese,136.4,0,0,0,1,Female,1,19,0,7,8,7,12.8375,0,0,8,8,8,15.5,0,13.9,-0.3,0.79,0
single,Over 23 years old,Second Choice,Oral Hygiene,1,Secondary education,120.0,Portuguese,120.0,0,0,1,1,Female,1,24,0,7,13,7,11.0,0,0,8,13,7,11.7,0,12.7,3.7,-1.7,0
single,1st Phase,Second Choice,Advertising and Marketing Management,1,Secondary education,135.0,Portuguese,132.6,1,0,0,1,Female,1,18,0,6,7,6,13.5,0,0,6,9,5,14.0,0,8.9,1.4,3.51,0
single,2nd phase - general contingent,Other,Social Service,1,Secondary education,122.0,Portuguese,112.9,1,0,0,1,Female,1,19,0,6,8,6,12.125,0,0,6,7,6,12.714285714285714,0,16.2,0.3,-0.92,0
single,1st Phase,Other,Nursing,1,Secondary education,147.0,Portuguese,134.3,0,0,0,1,Female,1,18,0,8,12,7,12.62857142857143,0,0,8,12,7,12.62857142857143,0,12.7,3.7,-1.7,0
single,Over 23 years old,Second Choice,Management,0,Secondary education,120.0,Portuguese,123.2,0,0,0,1,Female,0,27,0,5,9,3,10.666666666666666,0,0,5,7,4,11.4,0,10.8,1.4,1.74,0
single,2nd phase - general contingent,Other,Social Service,1,Secondary education,121.0,Portuguese,117.2,0,0,0,1,Female,0,19,0,6,11,5,11.2,0,0,6,13,5,11.6,0,15.5,2.8,-4.06,0
single,3rd phase - general contingent,Second Choice,Journalism and Communication,1,Secondary education,135.0,Portuguese,129.8,0,0,0,1,Female,1,18,0,6,6,6,12.666666666666666,0,0,6,6,6,11.833333333333334,0,12.7,3.7,-1.7,1
married,Over 23 years old,Second Choice,Advertising and Marketing Management,1,Secondary education,130.0,Portuguese,158.0,0,0,1,0,Female,0,34,0,6,7,4,13.5,0,0,6,6,0,0.0,6,12.7,3.7,-1.7,1
single,1st Phase,Other,Management,1,Secondary education,128.0,Portuguese,116.5,0,0,0,1,Female,0,18,0,5,9,3,11.666666666666666,0,0,5,15,2,11.0,0,7.6,2.6,0.32,0
single,1st Phase,Second Choice,Management,1,Secondary education,129.0,Portuguese,121.0,1,0,0,1,Female,0,18,0,5,8,2,10.5,0,0,5,7,3,12.333333333333334,0,7.6,2.6,0.32,0
single,1st Phase,Other,Nursing,1,Secondary education,143.0,Portuguese,133.8,1,0,0,1,Female,0,18,0,8,8,8,14.26875,0,0,8,8,8,14.26875,0,9.4,-0.8,-3.12,0
single,1st Phase,Third Choice,Journalism and Communication,1,Secondary education,108.0,Portuguese,115.0,1,0,1,0,Female,0,20,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,1
single,1st Phase,Second Choice,Management,1,Secondary education,130.0,Portuguese,131.8,1,0,0,1,Female,1,19,0,5,8,2,10.5,0,0,5,11,3,13.333333333333334,0,7.6,2.6,0.32,0
single,1st Phase,Second Choice,Social Service,1,Secondary education,135.0,Portuguese,121.0,0,0,0,1,Female,0,21,0,6,11,5,11.2,0,0,6,15,1,10.0,0,7.6,2.6,0.32,0
married,Over 23 years old,Second Choice,Management,0,Higher education - degree,140.0,Portuguese,152.4,0,0,0,1,Female,0,26,0,5,5,5,12.0,0,0,5,6,5,14.833333333333334,0,10.8,1.4,1.74,0
single,Change of course and/or institution,Third Choice,Oral Hygiene,1,Secondary education,120.0,Portuguese,110.2,0,0,0,1,Female,0,27,0,7,9,7,12.228571428571428,0,1,8,10,8,13.2125,0,10.8,1.4,1.74,0
single,1st Phase,Second Choice,Advertising and Marketing Management,1,Secondary education,117.0,Portuguese,113.5,1,0,0,1,Female,0,20,0,5,6,4,11.5,0,0,5,5,4,10.75,0,9.4,-0.8,-3.12,0
single,2nd phase - general contingent,Second Choice,Social Service,1,Secondary education,151.0,Portuguese,144.4,1,0,0,1,Female,0,18,0,6,8,6,15.375,0,0,6,7,6,16.428571428571427,0,16.2,0.3,-0.92,0
single,Diploma Holder,Second Choice,Veterinary Nursing,1,Professional higher technical course,140.0,Portuguese,143.3,1,0,0,0,Female,0,23,7,12,19,9,13.666666666666666,0,4,9,15,6,13.5,0,8.9,1.4,3.51,0
single,Over 23 years old,Second Choice,Nursing,1,Below Secondary,133.1,Portuguese,100.0,0,0,0,1,Female,0,24,0,8,11,7,12.614285714285714,0,0,8,11,7,12.614285714285714,0,12.7,3.7,-1.7,0
single,Diploma Holder,Second Choice,Social Service,1,Technological specialization course,130.0,Portuguese,126.3,1,0,0,1,Female,1,19,3,6,7,5,12.2,0,2,6,6,6,11.5,0,13.9,-0.3,0.79,0
single,1st Phase,Second Choice,Journalism and Communication,1,Secondary education,125.0,Portuguese,115.9,0,0,0,1,Female,0,19,0,6,13,4,11.75,0,0,6,10,4,11.0,0,10.8,1.4,1.74,0
single,1st Phase,Other,Social Service,1,Secondary education,125.0,Portuguese,114.9,1,0,1,1,Female,1,19,0,6,9,5,11.4,0,0,6,9,3,10.0,0,8.9,1.4,3.51,0
single,1st Phase,Second Choice,Social Service,1,Secondary education,135.0,Portuguese,121.0,0,0,1,1,Female,0,18,0,6,10,5,10.6,0,0,6,14,2,10.0,0,7.6,2.6,0.32,0
single,Change of course and/or institution,Second Choice,Social Service,0,Secondary education,121.0,Portuguese,112.3,0,0,0,1,Female,0,22,14,16,16,13,10.923076923076923,0,13,13,13,11,11.454545454545457,0,16.2,0.3,-0.92,0
single,Change of course and/or institution,Second Choice,Communication Design,1,Secondary education,141.0,Portuguese,127.0,0,0,0,1,Female,0,20,0,6,6,5,12.4,0,0,6,9,5,12.4,0,12.7,3.7,-1.7,0
single,Over 23 years old,Second Choice,Agronomy,1,Secondary education,130.0,Portuguese,120.0,0,0,0,1,Female,0,25,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,1
single,Diploma Holder,Second Choice,Agronomy,1,Technological specialization course,180.0,Portuguese,180.0,0,0,0,1,Female,0,21,0,6,6,6,15.833333333333334,0,0,6,8,6,15.5,0,15.5,2.8,-4.06,0
single,1st Phase,Second Choice,Nursing,1,Secondary education,117.0,Portuguese,117.4,1,0,0,1,Female,0,19,0,7,12,5,11.8,0,0,7,9,6,11.708333333333334,0,11.1,0.6,2.02,0
single,2nd phase - general contingent,Other,Journalism and Communication,1,Secondary education,127.0,Portuguese,115.8,1,0,0,1,Female,0,18,0,6,7,6,12.571428571428571,0,0,6,6,6,13.666666666666666,0,13.9,-0.3,0.79,0
single,1st Phase,Other,Advertising and Marketing Management,1,Secondary education,126.0,Portuguese,136.5,1,0,0,1,Female,0,18,0,5,7,3,12.0,0,0,5,7,4,13.25,1,7.6,2.6,0.32,0
single,2nd phase - general contingent,Other,Nursing,1,Secondary education,143.0,Portuguese,129.0,1,0,0,1,Male,0,19,0,7,8,7,13.3625,0,0,8,9,8,14.444444444444445,0,13.9,-0.3,0.79,0
single,1st Phase,Second Choice,Veterinary Nursing,1,Secondary education,144.0,Other,137.6,1,0,0,1,Female,1,19,0,5,6,5,15.4,0,0,5,5,5,16.0,0,10.8,1.4,1.74,0
single,2nd phase - general contingent,Third Choice,Journalism and Communication,1,Secondary education,126.0,Portuguese,129.5,1,0,1,0,Female,0,18,0,6,9,5,12.2,0,0,6,9,4,11.75,0,10.8,1.4,1.74,1
single,Change of course and/or institution,Second Choice,Social Service,1,Technological specialization course,140.0,Portuguese,129.1,1,0,0,1,Female,1,20,6,11,11,11,12.818181818181818,0,6,11,11,11,13.545454545454543,0,12.4,0.5,1.79,0
single,2nd phase - general contingent,Other,Nursing,1,Secondary education,148.0,Portuguese,130.2,1,0,0,1,Female,0,19,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,1
single,Transfer,Second Choice,Nursing,1,Secondary education,100.0,Portuguese,134.3,1,0,0,1,Female,0,28,12,17,21,17,13.394736842105264,0,11,17,19,17,13.554736842105264,0,16.2,0.3,-0.92,0
single,1st Phase,Second Choice,Social Service,1,Secondary education,151.0,Portuguese,138.4,1,0,0,1,Female,1,20,0,6,8,6,14.25,0,0,6,8,6,11.0,0,12.7,3.7,-1.7,0
single,Transfer,Second Choice,Social Service,0,Secondary education,120.0,Portuguese,120.0,1,0,0,1,Female,0,30,9,11,19,9,13.444444444444445,1,5,7,7,7,14.714285714285714,0,7.6,2.6,0.32,1
single,1st Phase,Other,Nursing,1,Secondary education,135.0,Portuguese,123.5,1,0,0,1,Female,1,19,0,7,8,7,12.285714285714286,0,0,8,10,8,11.7375,0,12.4,0.5,1.79,0
single,1st Phase,Third Choice,Communication Design,1,Secondary education,121.0,Portuguese,116.1,1,0,0,1,Female,0,22,0,6,7,6,11.666666666666666,0,0,6,7,5,13.2,0,12.7,3.7,-1.7,0
single,1st Phase,Second Choice,Tourism,1,Secondary education,116.0,Portuguese,110.8,1,0,0,1,Female,0,18,0,6,8,6,12.166666666666666,0,0,6,6,6,13.5,0,11.1,0.6,2.02,0
single,2nd phase - general contingent,Second Choice,Basic Education,1,Secondary education,147.0,Portuguese,142.8,1,0,0,1,Female,0,23,0,6,11,2,10.0,0,0,6,15,2,11.0,0,7.6,2.6,0.32,1
single,2nd phase - general contingent,Other,Communication Design,1,Secondary education,160.0,Portuguese,155.5,1,0,0,1,Female,0,18,0,6,6,6,14.0,0,0,6,6,6,15.0,0,11.1,0.6,2.02,0
single,1st Phase,Second Choice,Basic Education,1,Secondary education,133.0,Portuguese,126.7,1,0,0,1,Female,0,18,0,6,9,5,11.833333333333334,0,0,6,6,4,12.0,0,15.5,2.8,-4.06,0
married,Over 23 years old,Second Choice,Journalism and Communication,1,Below Secondary,100.0,Portuguese,163.5,0,0,1,0,Male,0,50,0,6,7,1,15.0,0,0,5,12,0,0.0,0,10.8,1.4,1.74,1
single,1st Phase,Second Choice,Animation and Multimedia Design,1,Secondary education,151.0,Other,161.9,1,0,0,1,Female,1,19,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,0
single,2nd phase - general contingent,Third Choice,Tourism,1,Secondary education,124.0,Other,123.3,1,0,0,1,Female,0,22,0,6,7,6,10.833333333333334,0,0,6,6,6,10.666666666666666,0,13.9,-0.3,0.79,0
single,Diploma Holder,Second Choice,Social Service,1,Technological specialization course,140.0,Other,137.5,0,0,1,1,Female,1,23,3,6,7,6,13.142857142857142,0,2,6,6,6,14.0,0,12.4,0.5,1.79,0
single,3rd phase - general contingent,Other,Veterinary Nursing,1,Secondary education,170.0,Portuguese,166.6,0,0,1,0,Female,1,20,2,5,8,5,14.4,1,0,5,6,5,14.0,0,12.7,3.7,-1.7,1
divorced,Over 23 years old,Second Choice,Social Service,1,Below Secondary,133.1,Portuguese,103.5,0,0,0,0,Female,0,44,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,1
divorced,Over 23 years old,Second Choice,Agronomy,1,Below Secondary,133.1,Portuguese,110.0,0,0,0,1,Male,0,49,6,12,17,7,12.0,0,3,12,19,9,11.22222222222222,0,15.5,2.8,-4.06,0
married,Change of course and/or institution,Second Choice,Management,0,Secondary education,100.0,Portuguese,128.2,0,0,0,1,Male,0,46,6,10,13,9,12.2,0,4,10,12,10,12.8,0,7.6,2.6,0.32,0
